time,alt,MN,TRA,Wf,Fn,Nf,Nc,epr,phi,NfR,NcR,BPR,farB,htBleed
2681.3,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2682.3,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2683.3,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2684.4,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2685.4,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2686.4,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2687.4,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2688.4,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2689.4,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2690.4,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2691.4,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2692.4,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2693.4,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2694.4,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2695.4,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2696.4,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2697.4,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2698.4,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2699.4,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2700.4,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2701.4,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2702.4,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2703.4,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2704.5,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2705.5,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2706.5,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2707.5,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2708.5,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2709.5,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2710.5,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2711.5,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2712.5,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2713.5,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2714.5,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2715.5,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2716.5,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2717.5,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2718.5,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2719.5,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2720.5,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2721.5,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2722.5,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2723.5,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2724.6,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2725.6,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2726.6,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2727.6,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2728.6,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2729.6,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2730.6,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2731.6,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2732.6,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2733.6,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2734.6,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2735.6,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2736.6,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2737.6,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2738.6,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2739.6,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2740.6,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2741.6,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2742.6,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2743.6,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2744.7,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2745.7,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2746.7,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2747.7,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2748.7,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2749.7,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2750.7,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2751.7,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2752.7,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2753.7,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2754.7,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2755.7,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2756.7,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2757.7,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2758.7,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2759.7,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2760.7,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2761.7,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2762.7,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2763.8,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2764.8,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2765.8,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2766.8,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2767.8,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2768.8,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2769.8,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2770.8,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2771.8,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2772.8,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2773.8,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2774.8,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2775.8,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2776.8,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2777.8,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2778.8,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2779.8,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2780.8,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2781.8,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2782.8,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2783.8,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2784.9,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2785.9,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2786.9,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2787.9,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2788.9,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2789.9,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2790.9,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2791.9,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2792.9,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2793.9,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2794.9,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2795.9,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2796.9,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2797.9,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2798.9,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2799.9,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2800.9,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2801.9,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2802.9,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2803.9,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2805,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2806,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2807,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2808,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2809,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2810,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2811,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2812,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2813,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2814,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2815,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2816,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2817,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2818,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2819,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2820,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2821,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2822,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2823,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2824.1,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2825.1,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2826.1,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2827.1,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2828.1,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2829.1,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2830.1,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2831.1,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2832.1,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2833.1,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2834.1,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2835.1,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2836.1,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2837.1,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2838.1,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2839.1,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2840.1,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2841.1,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2842.1,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2843.1,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2844.1,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2845.2,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2846.2,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2847.2,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2848.2,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2849.2,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2850.2,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2851.2,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2852.2,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2853.2,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2854.2,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2855.2,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2856.2,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2857.2,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2858.2,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2859.2,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2860.2,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2861.2,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2862.2,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2863.2,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2864.2,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2865.3,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2866.3,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2867.3,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2868.3,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2869.3,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2870.3,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2871.3,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2872.3,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2873.3,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2874.3,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2875.3,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2876.3,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2877.3,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2878.3,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2879.3,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2880.3,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2881.3,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2882.3,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2883.3,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2884.3,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2885.4,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2886.4,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2887.4,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2888.4,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2889.4,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2890.4,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2891.4,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2892.4,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2893.4,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2894.4,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2895.4,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2896.4,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2897.4,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2898.4,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2899.4,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2900.4,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2901.4,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
2902.4,35000,0.84,100,2.1235,13555,2222.9,8347.5,1.0249,41.641,2388,8068.1,9.2668,0.022215,332.53
